v,imgt,species,added
IGKV14-126,IGKV14-126*01,Mus_musculus,
IGKV14-130,IGKV14-130*01,Mus_musculus,
IGKV14-87-2,IGKV14-87-2*01,Mus_musculus,
IGKV15-101,IGKV15-101*01,Mus_musculus,
IGKV15-102,IGKV15-102*01,Mus_musculus,
IGKV15-103,IGKV15-103*01,Mus_musculus,
IGKV15-97,IGKV15-97*02,Mus_musculus,
IGKV16-104,IGKV16-104*01,Mus_musculus,
IGKV17-121,IGKV17-121*01,Mus_musculus,
IGKV17-127,IGKV17-127*01,Mus_musculus,
IGKV17/OR16-3,IGKV17/OR16-3*01,Mus_musculus,
IGKV17/OR19-2,IGKV17/OR19-2*01,Mus_musculus,
IGKV18-36,IGKV18-36*01,Mus_musculus,
IGKV19-93,IGKV19-93*01,Mus_musculus,
IGKV19-93,IGKV19-93*02,Mus_musculus,
IGKV2-109,IGKV2-109*01,Mus_musculus,
IGKV2-109,IGKV2-109*02,Mus_musculus,
IGKV2-109,IGKV2-109*03,Mus_musculus,
IGKV2-109,IGKV2-109*04,Mus_musculus,
IGKV2-112,IGKV2-112*01,Mus_musculus,
IGKV2-112,IGKV2-112*02,Mus_musculus,
IGKV2-116,IGKV2-116*01,Mus_musculus,
IGKV2-137,IGKV2-137*01,Mus_musculus,
IGKV2-a,IGKV2-a*01,Mus_musculus,
IGKV20-101-2,IGKV20-101-2*01,Mus_musculus,
IGKV3-1,IGKV3-1*01,Mus_musculus,
IGKV3-2,IGKV3-2*01,Mus_musculus,
IGKV3-25-1,IGKV3-25-1*01,Mus_musculus,
IGKV3-3,IGKV3-3*01,Mus_musculus,
IGKV3-4,IGKV3-4*01,Mus_musculus,
IGKV3-5,IGKV3-5*01,Mus_musculus,
IGKV3-8,IGKV3-8*01,Mus_musculus,
IGKV3-9,IGKV3-9*01,Mus_musculus,
IGKV4-50,IGKV4-50*01,Mus_musculus,
IGKV4-51,IGKV4-51*01,Mus_musculus,
IGKV4-52,IGKV4-52*01,Mus_musculus,
IGKV4-53,IGKV4-53*01,Mus_musculus,
IGKV4-54,IGKV4-54*01,Mus_musculus,
IGKV4-55,IGKV4-55*01,Mus_musculus,
IGKV4-56,IGKV4-56*01,Mus_musculus,
IGKV4-57,IGKV4-57*01,Mus_musculus,
IGKV4-57-1,IGKV4-57-1*01,Mus_musculus,
IGKV4-58,IGKV4-58*01,Mus_musculus,
IGKV4-59,IGKV4-59*01,Mus_musculus,
IGKV4-60,IGKV4-60*01,Mus_musculus,
IGKV4-61,IGKV4-61*01,Mus_musculus,
IGKV4-62,IGKV4-62*01,Mus_musculus,
IGKV4-63,IGKV4-63*01,Mus_musculus,
IGKV4-65,IGKV4-65*02,Mus_musculus,
IGKV4-68,IGKV4-68*01,Mus_musculus,
IGKV4-69,IGKV4-69*01,Mus_musculus,
IGKV4-70,IGKV4-70*01,Mus_musculus,
IGKV4-71,IGKV4-71*01,Mus_musculus,
IGKV4-72,IGKV4-72*01,Mus_musculus,
IGKV4-73,IGKV4-73*01,Mus_musculus,
IGKV4-74,IGKV4-74*01,Mus_musculus,
IGKV4-75,IGKV4-75*01,Mus_musculus,
IGKV4-77,IGKV4-77*01,Mus_musculus,
IGKV4-78,IGKV4-78*01,Mus_musculus,
IGKV4-79,IGKV4-79*01,Mus_musculus,
IGKV4-80,IGKV4-80*01,Mus_musculus,
IGKV4-81,IGKV4-81*01,Mus_musculus,
IGKV4-83,IGKV4-83*01,Mus_musculus,
IGKV4-86,IGKV4-86*01,Mus_musculus,
IGKV4-90,IGKV4-90*01,Mus_musculus,
IGKV4-91,IGKV4-91*01,Mus_musculus,
IGKV4-92,IGKV4-92*01,Mus_musculus,
IGKV5-37,IGKV5-37*01,Mus_musculus,
IGKV5-39,IGKV5-39*01,Mus_musculus,
IGKV5-45,IGKV5-45*01,Mus_musculus,
IGKV5-48,IGKV5-48*01,Mus_musculus,
IGKV6-13,IGKV6-13*01,Mus_musculus,
IGKV6-14,IGKV6-14*01,Mus_musculus,
IGKV6-15,IGKV6-15*01,Mus_musculus,
IGKV6-15-1,IGKV6-15-1*01,Mus_musculus,
IGKV6-17,IGKV6-17*01,Mus_musculus,
IGKV6-20,IGKV6-20*01,Mus_musculus,
IGKV6-23,IGKV6-23*01,Mus_musculus,
IGKV6-25,IGKV6-25*01,Mus_musculus,
IGKV6-29,IGKV6-29*01,Mus_musculus,
IGKV6-32,IGKV6-32*01,Mus_musculus,
IGKV6-32,IGKV6-32*02,Mus_musculus,
IGKV6-b,IGKV6-b*01,Mus_musculus,
IGKV6-c,IGKV6-c*01,Mus_musculus,
IGKV6-d,IGKV6-d*01,Mus_musculus,
IGKV7-33,IGKV7-33*01,Mus_musculus,
IGKV8-18,IGKV8-18*01,Mus_musculus,
IGKV8-19,IGKV8-19*01,Mus_musculus,
IGKV8-21,IGKV8-21*01,Mus_musculus,
IGKV8-23-1,IGKV8-23-1*01,Mus_musculus,
IGKV8-24,IGKV8-24*01,Mus_musculus,
IGKV8-26,IGKV8-26*01,Mus_musculus,
IGKV8-27,IGKV8-27*01,Mus_musculus,
IGKV8-28,IGKV8-28*01,Mus_musculus,
IGKV8-28,IGKV8-28*02,Mus_musculus,
IGKV8-30,IGKV8-30*01,Mus_musculus,
IGKV8-34,IGKV8-34*01,Mus_musculus,
IGKV9-119,IGKV9-119*01,Mus_musculus,
IGKV9-120,IGKV9-120*01,Mus_musculus,
IGKV9-120,IGKV9-120*02,Mus_musculus,
IGKV9-123,IGKV9-123*01,Mus_musculus,
IGKV9-124,IGKV9-124*01,Mus_musculus,
IGKV9-128,IGKV9-128*01,Mus_musculus,
IGKV9-129,IGKV9-129*01,Mus_musculus,
IGLV1,IGLV1*01,Mus_musculus,
IGLV1,IGLV1*02,Mus_musculus,
IGLV2,IGLV2*01,Mus_musculus,
IGLV2,IGLV2*02,Mus_musculus,
IGLV3,IGLV3*01,Mus_musculus,
IGLV4,IGLV4*01,Mus_musculus,
IGLV5,IGLV5*01,Mus_musculus,
IGLV6,IGLV6*01,Mus_musculus,
IGLV6,IGLV6*02,Mus_musculus,
IGLV6,IGLV6*03,Mus_musculus,
IGLV7,IGLV7*01,Mus_musculus,
IGLV7,IGLV7*02,Mus_musculus,
IGLV8,IGLV8*01,Mus_musculus,
IGLV8,IGLV8*02,Mus_musculus,
TRAV1,TRAV1*02,Mus_musculus,
TRAV10,TRAV10*03,Mus_musculus,
TRAV10,TRAV10*04,Mus_musculus,
TRAV10,TRAV10*05,Mus_musculus,
TRAV10D,TRAV10D*01,Mus_musculus,
TRAV10D,TRAV10D*02,Mus_musculus,
TRAV10N,TRAV10N*01,Mus_musculus,
TRAV11,TRAV11*02,Mus_musculus,
TRAV11D,TRAV11D*01,Mus_musculus,
TRAV11N,TRAV11N*01,Mus_musculus,
TRAV12-1,TRAV12-1*03,Mus_musculus,
TRAV12-1,TRAV12-1*04,Mus_musculus,
TRAV12-1,TRAV12-1*05,Mus_musculus,
TRAV12-3,TRAV12-3*03,Mus_musculus,
TRAV12-3,TRAV12-3*04,Mus_musculus,
TRAV12D-1,TRAV12D-1*01,Mus_musculus,
TRAV12D-1,TRAV12D-1*02,Mus_musculus,
TRAV12D-1,TRAV12D-1*03,Mus_musculus,
TRAV12D-1,TRAV12D-1*04,Mus_musculus,
TRAV12D-1,TRAV12D-1*05,Mus_musculus,
TRAV12D-2,TRAV12D-2*01,Mus_musculus,
TRAV12D-2,TRAV12D-2*02,Mus_musculus,
TRAV12D-2,TRAV12D-2*03,Mus_musculus,
TRAV12D-2,TRAV12D-2*04,Mus_musculus,
TRAV12D-2,TRAV12D-2*05,Mus_musculus,
TRAV12D-3,TRAV12D-3*01,Mus_musculus,
TRAV12D-3,TRAV12D-3*02,Mus_musculus,
TRAV12D-3,TRAV12D-3*03,Mus_musculus,
TRAV12N-1,TRAV12N-1*01,Mus_musculus,
TRAV12N-2,TRAV12N-2*01,Mus_musculus,
TRAV12N-3,TRAV12N-3*01,Mus_musculus,
TRAV13-2,TRAV13-2*03,Mus_musculus,
TRAV13-4/DV7,TRAV13-4/DV7*01,Mus_musculus,
TRAV13-4/DV7,TRAV13-4/DV7*02,Mus_musculus,
TRAV13-4/DV7,TRAV13-4/DV7*03,Mus_musculus,
TRAV13-5,TRAV13-5*01,Mus_musculus,
TRAV13D-1,TRAV13D-1*01,Mus_musculus,
TRAV13D-1,TRAV13D-1*02,Mus_musculus,
TRAV13D-1,TRAV13D-1*03,Mus_musculus,
TRAV13D-1,TRAV13D-1*04,Mus_musculus,
TRAV13D-2,TRAV13D-2*01,Mus_musculus,
TRAV13D-2,TRAV13D-2*02,Mus_musculus,
TRAV13D-2,TRAV13D-2*03,Mus_musculus,
TRAV13D-3,TRAV13D-3*01,Mus_musculus,
TRAV13D-3,TRAV13D-3*02,Mus_musculus,
TRAV13D-4,TRAV13D-4*01,Mus_musculus,
TRAV13D-4,TRAV13D-4*02,Mus_musculus,
TRAV13D-4,TRAV13D-4*03,Mus_musculus,
TRAV13N-1,TRAV13N-1*01,Mus_musculus,
TRAV13N-2,TRAV13N-2*01,Mus_musculus,
TRAV13N-3,TRAV13N-3*01,Mus_musculus,
TRAV13N-4,TRAV13N-4*01,Mus_musculus,
TRAV14-1,TRAV14-1*02,Mus_musculus,
TRAV14-1,TRAV14-1*03,Mus_musculus,
TRAV14-2,TRAV14-2*02,Mus_musculus,
TRAV14-2,TRAV14-2*03,Mus_musculus,
TRAV14-3,TRAV14-3*04,Mus_musculus,
TRAV14D-1,TRAV14D-1*01,Mus_musculus,
TRAV14D-1,TRAV14D-1*02,Mus_musculus,
TRAV14D-2,TRAV14D-2*01,Mus_musculus,
TRAV14D-2,TRAV14D-2*02,Mus_musculus,
TRAV14D-2,TRAV14D-2*03,Mus_musculus,
TRAV14D-3/DV8,TRAV14D-3/DV8*01,Mus_musculus,
TRAV14D-3/DV8,TRAV14D-3/DV8*02,Mus_musculus,
TRAV14D-3/DV8,TRAV14D-3/DV8*03,Mus_musculus,
TRAV14D-3/DV8,TRAV14D-3/DV8*04,Mus_musculus,
TRAV14D-3/DV8,TRAV14D-3/DV8*05,Mus_musculus,
TRAV14D-3/DV8,TRAV14D-3/DV8*06,Mus_musculus,
TRAV14D-3/DV8,TRAV14D-3/DV8*07,Mus_musculus,
TRAV14D-3/DV8,TRAV14D-3/DV8*08,Mus_musculus,
TRAV14N-1,TRAV14N-1*01,Mus_musculus,
TRAV14N-2,TRAV14N-2*01,Mus_musculus,
TRAV14N-3,TRAV14N-3*01,Mus_musculus,
TRAV15-1/DV6-1,TRAV15-1/DV6-1*01,Mus_musculus,
TRAV15-1/DV6-1,TRAV15-1/DV6-1*02,Mus_musculus,
TRAV15-2/DV6-2,TRAV15-2/DV6-2*01,Mus_musculus,
TRAV15-2/DV6-2,TRAV15-2/DV6-2*02,Mus_musculus,
TRAV15D-1/DV6D-1,TRAV15D-1/DV6D-1*01,Mus_musculus,
TRAV15D-1/DV6D-1,TRAV15D-1/DV6D-1*02,Mus_musculus,
TRAV15D-1/DV6D-1,TRAV15D-1/DV6D-1*03,Mus_musculus,
TRAV15D-1/DV6D-1,TRAV15D-1/DV6D-1*04,Mus_musculus,
TRAV15D-1/DV6D-1,TRAV15D-1/DV6D-1*05,Mus_musculus,
TRAV15D-1/DV6D-1,TRAV15D-1/DV6D-1*06,Mus_musculus,
TRAV15D-2/DV6D-2,TRAV15D-2/DV6D-2*01,Mus_musculus,
TRAV15D-2/DV6D-2,TRAV15D-2/DV6D-2*02,Mus_musculus,
TRAV15D-2/DV6D-2,TRAV15D-2/DV6D-2*03,Mus_musculus,
TRAV15D-2/DV6D-2,TRAV15D-2/DV6D-2*04,Mus_musculus,
TRAV15D-2/DV6D-2,TRAV15D-2/DV6D-2*05,Mus_musculus,
TRAV15N-1,TRAV15N-1*01,Mus_musculus,
TRAV15N-2,TRAV15N-2*01,Mus_musculus,
TRAV16,TRAV16*02,Mus_musculus,
TRAV16,TRAV16*03,Mus_musculus,
TRAV16,TRAV16*04,Mus_musculus,
TRAV16,TRAV16*05,Mus_musculus,
TRAV16D/DV11,TRAV16D/DV11*01,Mus_musculus,
TRAV16D/DV11,TRAV16D/DV11*02,Mus_musculus,
TRAV16D/DV11,TRAV16D/DV11*03,Mus_musculus,
TRAV16N,TRAV16N*01,Mus_musculus,
TRAV17,TRAV17*02,Mus_musculus,
TRAV19,TRAV19*03,Mus_musculus,
TRAV21/DV12,TRAV21/DV12*01,Mus_musculus,
TRAV21/DV12,TRAV21/DV12*02,Mus_musculus,
TRAV3D-3,TRAV3D-3*01,Mus_musculus,
TRAV3D-3,TRAV3D-3*02,Mus_musculus,
TRAV3N-3,TRAV3N-3*01,Mus_musculus,
TRAV4-4/DV10,TRAV4-4/DV10*01,Mus_musculus,
TRAV4D-2,TRAV4D-2*01,Mus_musculus,
TRAV4D-3,TRAV4D-3*01,Mus_musculus,
TRAV4D-3,TRAV4D-3*02,Mus_musculus,
TRAV4D-3,TRAV4D-3*03,Mus_musculus,
TRAV4D-3,TRAV4D-3*04,Mus_musculus,
TRAV4D-4,TRAV4D-4*01,Mus_musculus,
TRAV4D-4,TRAV4D-4*02,Mus_musculus,
TRAV4D-4,TRAV4D-4*03,Mus_musculus,
TRAV4D-4,TRAV4D-4*04,Mus_musculus,
TRAV4N-3,TRAV4N-3*01,Mus_musculus,
TRAV4N-4,TRAV4N-4*01,Mus_musculus,
TRAV5-2,TRAV5-2*01,Mus_musculus,
TRAV5-4,TRAV5-4*01,Mus_musculus,
TRAV5D-2,TRAV5D-2*01,Mus_musculus,
TRAV5D-4,TRAV5D-4*01,Mus_musculus,
TRAV5D-4,TRAV5D-4*02,Mus_musculus,
TRAV5D-4,TRAV5D-4*03,Mus_musculus,
TRAV5D-4,TRAV5D-4*04,Mus_musculus,
TRAV5D-4,TRAV5D-4*05,Mus_musculus,
TRAV5N-2,TRAV5N-2*01,Mus_musculus,
TRAV5N-4,TRAV5N-4*01,Mus_musculus,
TRAV6-1,TRAV6-1*01,Mus_musculus,
TRAV6-2,TRAV6-2*03,Mus_musculus,
TRAV6-4,TRAV6-4*03,Mus_musculus,
TRAV6-5,TRAV6-5*04,Mus_musculus,
TRAV6-6,TRAV6-6*01,Mus_musculus,
TRAV6-6,TRAV6-6*02,Mus_musculus,
TRAV6-6,TRAV6-6*03,Mus_musculus,
TRAV6-7/DV9,TRAV6-7/DV9*01,Mus_musculus,
TRAV6-7/DV9,TRAV6-7/DV9*02,Mus_musculus,
TRAV6-7/DV9,TRAV6-7/DV9*03,Mus_musculus,
TRAV6-7/DV9,TRAV6-7/DV9*04,Mus_musculus,
TRAV6-7/DV9,TRAV6-7/DV9*06,Mus_musculus,
TRAV6-7/DV9,TRAV6-7/DV9*07,Mus_musculus,
TRAV6-7/DV9,TRAV6-7/DV9*08,Mus_musculus,
TRAV6D-3,TRAV6D-3*01,Mus_musculus,
TRAV6D-3,TRAV6D-3*02,Mus_musculus,
TRAV6D-4,TRAV6D-4*01,Mus_musculus,
TRAV6D-5,TRAV6D-5*01,Mus_musculus,
TRAV6D-6,TRAV6D-6*01,Mus_musculus,
TRAV6D-6,TRAV6D-6*02,Mus_musculus,
TRAV6D-6,TRAV6D-6*03,Mus_musculus,
TRAV6D-6,TRAV6D-6*04,Mus_musculus,
TRAV6D-6,TRAV6D-6*05,Mus_musculus,
TRAV6D-7,TRAV6D-7*01,Mus_musculus,
TRAV6D-7,TRAV6D-7*02,Mus_musculus,
TRAV6D-7,TRAV6D-7*03,Mus_musculus,
TRAV6D-7,TRAV6D-7*04,Mus_musculus,
TRAV6N-5,TRAV6N-5*01,Mus_musculus,
TRAV6N-6,TRAV6N-6*01,Mus_musculus,
TRAV6N-7,TRAV6N-7*01,Mus_musculus,
TRAV7-3,TRAV7-3*03,Mus_musculus,
TRAV7-3,TRAV7-3*04,Mus_musculus,
TRAV7-6,TRAV7-6*01,Mus_musculus,
TRAV7-6,TRAV7-6*02,Mus_musculus,
TRAV7D-2,TRAV7D-2*01,Mus_musculus,
TRAV7D-2,TRAV7D-2*02,Mus_musculus,
TRAV7D-2,TRAV7D-2*03,Mus_musculus,
TRAV7D-3,TRAV7D-3*01,Mus_musculus,
TRAV7D-3,TRAV7D-3*02,Mus_musculus,
TRAV7D-4,TRAV7D-4*01,Mus_musculus,
TRAV7D-4,TRAV7D-4*02,Mus_musculus,
TRAV7D-4,TRAV7D-4*03,Mus_musculus,
TRAV7D-5,TRAV7D-5*01,Mus_musculus,
TRAV7D-6,TRAV7D-6*01,Mus_musculus,
TRAV7D-6,TRAV7D-6*02,Mus_musculus,
TRAV7N-4,TRAV7N-4*01,Mus_musculus,
TRAV7N-5,TRAV7N-5*01,Mus_musculus,
TRAV7N-6,TRAV7N-6*01,Mus_musculus,
TRAV8D-1,TRAV8D-1*01,Mus_musculus,
TRAV8D-1,TRAV8D-1*02,Mus_musculus,
TRAV8D-2,TRAV8D-2*01,Mus_musculus,
TRAV8D-2,TRAV8D-2*02,Mus_musculus,
TRAV8D-2,TRAV8D-2*03,Mus_musculus,
TRAV8N-2,TRAV8N-2*01,Mus_musculus,
TRAV9-3,TRAV9-3*03,Mus_musculus,
TRAV9D-1,TRAV9D-1*01,Mus_musculus,
TRAV9D-1,TRAV9D-1*02,Mus_musculus,
TRAV9D-2,TRAV9D-2*01,Mus_musculus,
TRAV9D-2,TRAV9D-2*02,Mus_musculus,
TRAV9D-2,TRAV9D-2*03,Mus_musculus,
TRAV9D-3,TRAV9D-3*01,Mus_musculus,
TRAV9D-3,TRAV9D-3*02,Mus_musculus,
TRAV9D-4,TRAV9D-4*01,Mus_musculus,
TRAV9D-4,TRAV9D-4*03,Mus_musculus,
TRAV9D-4,TRAV9D-4*04,Mus_musculus,
TRAV9N-2,TRAV9N-2*01,Mus_musculus,
TRAV9N-3,TRAV9N-3*01,Mus_musculus,
TRAV9N-4,TRAV9N-4*01,Mus_musculus,
TRBV1,TRBV1*02,Mus_musculus,
TRBV13-1,TRBV13-1*01,Mus_musculus,
TRBV13-1,TRBV13-1*02,Mus_musculus,
TRBV13-2,TRBV13-2*01,Mus_musculus,
TRBV13-2,TRBV13-2*02,Mus_musculus,
TRBV13-2,TRBV13-2*03,Mus_musculus,
TRBV13-2,TRBV13-2*04,Mus_musculus,
TRBV13-2,TRBV13-2*05,Mus_musculus,
TRBV13-3,TRBV13-3*01,Mus_musculus,
TRBV16,TRBV16*04,Mus_musculus,
TRBV20,TRBV20*02,Mus_musculus,
TRBV23,TRBV23*01,Mus_musculus,
TRBV24,TRBV24*02,Mus_musculus,
TRBV24,TRBV24*03,Mus_musculus,
TRBV24,TRBV24*04,Mus_musculus,
TRBV26,TRBV26*02,Mus_musculus,
TRBV29,TRBV29*02,Mus_musculus,
TRBV3,TRBV3*02,Mus_musculus,
TRBV31,TRBV31*01,Mus_musculus,
TRBV31,TRBV31*02,Mus_musculus,
TRBV4,TRBV4*02,Mus_musculus,
TRBV5,TRBV5*01,Mus_musculus,
TRBV5,TRBV5*02,Mus_musculus,
TRBV5,TRBV5*03,Mus_musculus,
TRBV5,TRBV5*04,Mus_musculus,
TRBV5,TRBV5*05,Mus_musculus,
TRDV2-1,TRDV2-1*01,Mus_musculus,
TRDV2-2,TRDV2-2*01,Mus_musculus,
TRDV2-2,TRDV2-2*02,Mus_musculus,
TRDV5,TRDV5*02,Mus_musculus,
TRDV5,TRDV5*03,Mus_musculus,
TRDV5,TRDV5*04,Mus_musculus,
TRGV1,TRGV1*02,Mus_musculus,
TRGV1,TRGV1*03,Mus_musculus,
TRGV1,TRGV1*04,Mus_musculus,
TRGV1,TRGV1*05,Mus_musculus,
TRGV1,TRGV1*06,Mus_musculus,
TRGV1,TRGV1*07,Mus_musculus,
TRGV1,TRGV1*08,Mus_musculus,
TRGV2,TRGV2*04,Mus_musculus,
TRGV2,TRGV2*05,Mus_musculus,
TRGV3,TRGV3*03,Mus_musculus,
TRGV4,TRGV4*03,Mus_musculus,
TRGV4,TRGV4*04,Mus_musculus,
TRGV4,TRGV4*05,Mus_musculus,
TRGV6,TRGV6*01,Mus_musculus,
TRGV6,TRGV6*02,Mus_musculus,
TRGV6,TRGV6*03,Mus_musculus,
TRGV6,TRGV6*04,Mus_musculus,
TRGV7,TRGV7*01,Mus_musculus,
TRGV7,TRGV7*02,Mus_musculus,
IGLV4,IGLV4*02,Mus_spretus,
IGHV1-28-2,IGHV1-28-2*01,Oncorhynchus_mykiss,
IGHV1-39-5,IGHV1-39-5*01,Oncorhynchus_mykiss,
IGHV1-47-4,IGHV1-47-4*01,Oncorhynchus_mykiss,
IGHV10-47,IGHV10-47*01,Oncorhynchus_mykiss,
IGHV10-47,IGHV10-47*02,Oncorhynchus_mykiss,
IGHV10D-26,IGHV10D-26*01,Oncorhynchus_mykiss,
IGHV10D-7,IGHV10D-7*01,Oncorhynchus_mykiss,
IGHV10D-7,IGHV10D-7*02,Oncorhynchus_mykiss,
IGHV10D-9,IGHV10D-9*01,Oncorhynchus_mykiss,
IGHV10D-9,IGHV10D-9*02,Oncorhynchus_mykiss,
IGHV11-25,IGHV11-25*01,Oncorhynchus_mykiss,
IGHV11-25,IGHV11-25*02,Oncorhynchus_mykiss,
IGHV11-28-3,IGHV11-28-3*01,Oncorhynchus_mykiss,
IGHV11-47-2,IGHV11-47-2*01,Oncorhynchus_mykiss,
IGHV11-47-5,IGHV11-47-5*01,Oncorhynchus_mykiss,
IGHV12D-36,IGHV12D-36*01,Oncorhynchus_mykiss,
IGHV12D-36,IGHV12D-36*02,Oncorhynchus_mykiss,
IGHV12D-56,IGHV12D-56*01,Oncorhynchus_mykiss,
IGHV12D-71,IGHV12D-71*01,Oncorhynchus_mykiss,
IGHV12D-71,IGHV12D-71*02,Oncorhynchus_mykiss,
IGHV14-33,IGHV14-33*01,Oncorhynchus_mykiss,
IGHV14-33,IGHV14-33*02,Oncorhynchus_mykiss,
IGHV15-48,IGHV15-48*01,Oncorhynchus_mykiss,
IGHV15-48,IGHV15-48*02,Oncorhynchus_mykiss,
IGHV15D-49,IGHV15D-49*01,Oncorhynchus_mykiss,
IGHV15D-54,IGHV15D-54*01,Oncorhynchus_mykiss,
IGHV15D-66,IGHV15D-66*02,Oncorhynchus_mykiss,
IGHV15D-69,IGHV15D-69*01,Oncorhynchus_mykiss,
IGHV15D-69-3,IGHV15D-69-3*01,Oncorhynchus_mykiss,
IGHV16-14,IGHV16-14*01,Oncorhynchus_mykiss,
IGHV16-14,IGHV16-14*02,Oncorhynchus_mykiss,
IGHV16-37,IGHV16-37*01,Oncorhynchus_mykiss,
IGHV16-38,IGHV16-38*01,Oncorhynchus_mykiss,
IGHV16-38,IGHV16-38*02,Oncorhynchus_mykiss,
IGHV16-39-3,IGHV16-39-3*01,Oncorhynchus_mykiss,
IGHV16-39-4,IGHV16-39-4*01,Oncorhynchus_mykiss,
IGHV16-50,IGHV16-50*01,Oncorhynchus_mykiss,
IGHV16-9,IGHV16-9*01,Oncorhynchus_mykiss,
IGHV16-9,IGHV16-9*02,Oncorhynchus_mykiss,
IGHV16-9,IGHV16-9*03,Oncorhynchus_mykiss,
IGHV16D-79,IGHV16D-79*01,Oncorhynchus_mykiss,
IGHV16D-79,IGHV16D-79*02,Oncorhynchus_mykiss,
IGHV1D-12,IGHV1D-12*01,Oncorhynchus_mykiss,
IGHV1D-14-3,IGHV1D-14-3*01,Oncorhynchus_mykiss,
IGHV1D-15,IGHV1D-15*01,Oncorhynchus_mykiss,
IGHV1D-15-2,IGHV1D-15-2*01,Oncorhynchus_mykiss,
IGHV1D-16,IGHV1D-16*01,Oncorhynchus_mykiss,
IGHV1D-17,IGHV1D-17*01,Oncorhynchus_mykiss,
IGHV1D-22,IGHV1D-22*02,Oncorhynchus_mykiss,
IGHV1D-35,IGHV1D-35*01,Oncorhynchus_mykiss,
IGHV1D-38,IGHV1D-38*01,Oncorhynchus_mykiss,
IGHV1D-4,IGHV1D-4*01,Oncorhynchus_mykiss,
IGHV1D-4,IGHV1D-4*02,Oncorhynchus_mykiss,
IGHV1D-4-2,IGHV1D-4-2*01,Oncorhynchus_mykiss,
IGHV1D-4-2,IGHV1D-4-2*02,Oncorhynchus_mykiss,
IGHV1D-70,IGHV1D-70*01,Oncorhynchus_mykiss,
IGHV1D-73,IGHV1D-73*01,Oncorhynchus_mykiss,
IGHV1D-73,IGHV1D-73*02,Oncorhynchus_mykiss,
IGHV1D-8-10,IGHV1D-8-10*01,Oncorhynchus_mykiss,
IGHV1D-8-5,IGHV1D-8-5*01,Oncorhynchus_mykiss,
IGHV1D-8-7,IGHV1D-8-7*01,Oncorhynchus_mykiss,
IGHV2-27,IGHV2-27*01,Oncorhynchus_mykiss,
IGHV2-27,IGHV2-27*02,Oncorhynchus_mykiss,
IGHV2-28,IGHV2-28*01,Oncorhynchus_mykiss,
IGHV2-28,IGHV2-28*02,Oncorhynchus_mykiss,
IGHV2-8,IGHV2-8*01,Oncorhynchus_mykiss,
IGHV2-8,IGHV2-8*02,Oncorhynchus_mykiss,
IGHV2D-11,IGHV2D-11*01,Oncorhynchus_mykiss,
IGHV2D-11,IGHV2D-11*02,Oncorhynchus_mykiss,
IGHV2D-28,IGHV2D-28*01,Oncorhynchus_mykiss,
IGHV2D-50,IGHV2D-50*01,Oncorhynchus_mykiss,
IGHV2D-51,IGHV2D-51*01,Oncorhynchus_mykiss,
IGHV2D-68,IGHV2D-68*01,Oncorhynchus_mykiss,
IGHV2D-8-1,IGHV2D-8-1*01,Oncorhynchus_mykiss,
IGHV3D-30,IGHV3D-30*01,Oncorhynchus_mykiss,
IGHV4-22,IGHV4-22*02,Oncorhynchus_mykiss,
IGHV4D-13,IGHV4D-13*01,Oncorhynchus_mykiss,
IGHV4D-13,IGHV4D-13*02,Oncorhynchus_mykiss,
IGHV4D-23,IGHV4D-23*01,Oncorhynchus_mykiss,
IGHV4D-23,IGHV4D-23*02,Oncorhynchus_mykiss,
IGHV4D-24,IGHV4D-24*01,Oncorhynchus_mykiss,
IGHV4D-37,IGHV4D-37*01,Oncorhynchus_mykiss,
IGHV4D-43,IGHV4D-43*01,Oncorhynchus_mykiss,
IGHV4D-58,IGHV4D-58*01,Oncorhynchus_mykiss,
IGHV4D-60,IGHV4D-60*01,Oncorhynchus_mykiss,
IGHV4D-60,IGHV4D-60*02,Oncorhynchus_mykiss,
IGHV4D-72,IGHV4D-72*01,Oncorhynchus_mykiss,
IGHV4D-72,IGHV4D-72*02,Oncorhynchus_mykiss,
IGHV4D-8-4,IGHV4D-8-4*01,Oncorhynchus_mykiss,
IGHV6-31,IGHV6-31*01,Oncorhynchus_mykiss,
IGHV6-35,IGHV6-35*01,Oncorhynchus_mykiss,
IGHV6-35,IGHV6-35*02,Oncorhynchus_mykiss,
IGHV6D-27,IGHV6D-27*02,Oncorhynchus_mykiss,
IGHV6D-40,IGHV6D-40*01,Oncorhynchus_mykiss,
IGHV6D-47,IGHV6D-47*01,Oncorhynchus_mykiss,
IGHV6D-5,IGHV6D-5*01,Oncorhynchus_mykiss,
IGHV6D-5,IGHV6D-5*02,Oncorhynchus_mykiss,
IGHV6D-6,IGHV6D-6*01,Oncorhynchus_mykiss,
IGHV6D-64,IGHV6D-64*02,Oncorhynchus_mykiss,
IGHV6D-76,IGHV6D-76*01,Oncorhynchus_mykiss,
IGHV6D-76,IGHV6D-76*02,Oncorhynchus_mykiss,
IGHV7D-17-1,IGHV7D-17-1*02,Oncorhynchus_mykiss,
IGHV7D-23-1,IGHV7D-23-1*02,Oncorhynchus_mykiss,
IGHV7D-44,IGHV7D-44*01,Oncorhynchus_mykiss,
IGHV7D-45,IGHV7D-45*01,Oncorhynchus_mykiss,
IGHV7D-61,IGHV7D-61*01,Oncorhynchus_mykiss,
